URL,Venue Name,Phone,Venue Highlights,Guest Capacity,Location
https://www.wedding-spot.com/venue/13597/scottsbluff-barn-anew/,Scottsbluff Barn Anew,308-632-8647,Valet parking; Valet parking,Accommodates up to 250 guests,"170549 County Road L Scottsbluff, NE 69361"
https://www.wedding-spot.com/venue/9207/hoffman-haus/,Hoffman Haus,830-997-6739,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 150 guests,"608 East Creek Street Fredericksburg, TX 78624"
https://www.wedding-spot.com/venue/11491/motte-historical-museum-inc-the-barn/,Motte Historical Museum Inc The Barn,951-928-3210,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 200 guests,"28380 CA-74 Sun City, CA 92585"
https://www.wedding-spot.com/venue/252/camarillo-ranch/,Camarillo Ranch,805-389-8182,Rehearsal dinner and bridal shower; Indoor and outdoor spaces; BYO; Rehearsal dinner and bridal shower; Indoor and outdoor spaces; BYO,Accommodates up to 1000 guests,"201 Camarillo Ranch Road Camarillo, CA 93012"
https://www.wedding-spot.com/venue/13433/biltwell-event-center/,Biltwell Event Center,317-916-6000,2x award winner; Valet parking; 2x award winner; Valet parking,Accommodates up to 600 guests,"950 South White River Parkway West Drive Indianapolis, IN 46221"
https://www.wedding-spot.com/venue/9489/carne-chophouse/,Carne Chophouse,813-341-9555,Valet parking; Valet parking,Accommodates up to 200 guests,"1536 East 7th Avenue Tampa, FL 33605"
https://www.wedding-spot.com/venue/12994/cosi/,COSI,614-629-3112,Indoor and outdoor spaces; Rentals included; Valet parking; Indoor and outdoor spaces; Rentals included; Valet parking,Accommodates up to 600 guests,"333 West Broad Street Columbus, OH 43215"
https://www.wedding-spot.com/venue/7613/hampton-lake/,Hampton Lake,843-836-7457,Indoor and outdoor spaces; Indoor and outdoor spaces,Accommodates up to 300 guests,"200 Hampton Lake Crossing Bluffton, SC 29910"
https://www.wedding-spot.com/venue/7628/wisconsin-club-country-club/,Wisconsin Club - Country Club,414-353-8800,3x award winner; Indoor and outdoor spaces; Upgraded rentals included; 3x award winner; Indoor and outdoor spaces; Upgraded rentals included,Accommodates up to 300 guests,"6200 West Good Hope Road Milwaukee, WI 53223"
https://www.wedding-spot.com/venue/8993/four-points-by-sheraton-destin-fort-walton-beach/,Four Points by Sheraton Destin-Fort Walton Beach,850-796-3815,Indoor and outdoor spaces; Rentals included; Valet parking; Indoor and outdoor spaces; Rentals included; Valet parking,Accommodates up to 100 guests,"1325 Miracle Strip Parkway South East Fort Walton Beach, FL 32548"
https://www.wedding-spot.com/venue/5256/the-dogwood-house/,The Dogwood House,850-508-0959,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 500 guests,"2552 Capital Circle Tallahassee, FL 32308"
https://www.wedding-spot.com/venue/1336/the-genevieve-hotel/,The Genevieve Hotel,N/A,Indoor and outdoor spaces; Rentals included; Valet parking; Indoor and outdoor spaces; Rentals included; Valet parking,Accommodates up to 120 guests,"3627 Sagunto Street Santa Ynez, CA 93460"
https://www.wedding-spot.com/venue/6172/maple-hill-farm-inn-and-conference-center/,Maple Hill Farm Inn and Conference Center,207-622-2708,Indoor and outdoor spaces; Rentals included; Valet parking; Indoor and outdoor spaces; Rentals included; Valet parking,Accommodates up to 300 guests,"11 Inn Road Hallowell, ME 04347"
https://www.wedding-spot.com/venue/14760/paradise-gateway-bed-breakfast/,Paradise Gateway Bed Breakfast,406-333-4063,Valet parking; Valet parking,Accommodates up to 20 guests,"2646 US-89 Emigrant, MT 59027"
https://www.wedding-spot.com/venue/11259/broward-center-for-the-performing-arts/,Broward Center for the Performing Arts,954-468-2544,Indoor and outdoor spaces; Valet parking; Indoor and outdoor spaces; Valet parking,Accommodates up to 200 guests,"201 Southwest 5th Avenue Fort Lauderdale, FL 33312"
https://www.wedding-spot.com/venue/5652/quantum-leap-winery/,Quantum Leap Winery,407-252-3191,Award winner; BYO; Valet parking; Award winner; BYO; Valet parking,Accommodates up to 400 guests,"1312 Wilfred Drive Orlando, FL 32803"
https://www.wedding-spot.com/venue/14580/pier-b-resort/,Pier B Resort,218-336-3450,Indoor and outdoor spaces; Rentals included; Valet parking; Indoor and outdoor spaces; Rentals included; Valet parking,Accommodates up to 200 guests,"800 West Railroad Street Duluth, MN 55802"
https://www.wedding-spot.com/venue/14642/buffalo-bill-center-of-the-west/,Buffalo Bill Center of the West,307-578-4000,Indoor and outdoor spaces; Rentals included; Valet parking; Indoor and outdoor spaces; Rentals included; Valet parking,Accommodates up to 200 guests,"720 Sheridan Avenue Cody, WY 82414"
https://www.wedding-spot.com/venue/9367/childrens-museum-of-boca/,Children's Museum of Boca,561-368-6875,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 125 guests,"498 Crawford Boulevard Boca Raton, FL 33432"
https://www.wedding-spot.com/venue/12802/st-cyprians-episcopal-church/,St. Cyprian's Episcopal Church,904-829-8828,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 100 guests,"37 Lovett Street St. Augustine, FL 32084"
https://www.wedding-spot.com/venue/7053/st-andrews-golf-club/,St. Andrews Golf Club,913-890-1654,Award winner; Indoor and outdoor spaces; Upgraded rentals included; Award winner; Indoor and outdoor spaces; Upgraded rentals included,Accommodates up to 250 guests,"11099 West 135th Street Overland Park, KS 66221"
https://www.wedding-spot.com/venue/6291/lighthouse-lodge-b-b-on-lake-shafer/,Lighthouse Lodge B&B on Lake Shafer,574-583-9142,Rehearsal dinner and bridal shower; BYO; Rentals included; Rehearsal dinner and bridal shower; BYO; Rentals included,Accommodates up to 175 guests,"4866 N Boxman Place Monticello, IN 47960"
https://www.wedding-spot.com/venue/1996/the-historic-alfred-dupont-building/,The Historic Alfred Dupont Building,305-542-4342,BYO; Valet parking; BYO; Valet parking,Accommodates up to 600 guests,"169 East Flagler Street Miami, FL 33131"
https://www.wedding-spot.com/venue/5585/sheraton-suites-fort-lauderdale-plantation/,Sheraton Suites Fort Lauderdale Plantation,954-452-3226,Indoor and outdoor spaces; Rentals included; Valet parking; Indoor and outdoor spaces; Rentals included; Valet parking,Accommodates up to 165 guests,"311 N. University Drive Plantation, FL 33324"
https://www.wedding-spot.com/venue/14855/weddings-at-union/,Weddings at Union,973-264-9452,BYO; Upgraded rentals included; Valet parking; BYO; Upgraded rentals included; Valet parking,Accommodates up to 500 guests,"176 Cooper Avenue Upper Montclair, NJ 07043"
https://www.wedding-spot.com/venue/16448/parkside-resort/,Parkside Resort,N/A,Accommodation offered; BYO; Valet parking; Accommodation offered; BYO; Valet parking,Accommodates up to 90 guests,"1110 Rocky Creek Way Pigeon Forge, TN 37863"
https://www.wedding-spot.com/venue/13959/ned-ashton-house/,Ned Ashton House,402-677-1821,Indoor and outdoor spaces; Valet parking; Indoor and outdoor spaces; Valet parking,Accommodates up to 150 guests,"820 Park Road Iowa City, IA 52246"
https://www.wedding-spot.com/venue/6865/gallatin-river-hideaway-creekside-pavilions/,Gallatin River Hideaway - Creekside Pavilions,406-539-8413,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 175 guests,"135 Hideaway Drive Bozeman, MT 59718"
https://www.wedding-spot.com/venue/6992/hotel-deco/,Hotel Deco,402-991-4981,Rentals included; Valet parking; Rentals included; Valet parking,Accommodates up to 130 guests,"1504 Harney Street Omaha, NE 68102"
https://www.wedding-spot.com/venue/6968/a-creekside-affair/,A Creekside Affair,208-631-0425,BYO; Upgraded rentals included; BYO; Upgraded rentals included,Accommodates up to 200 guests,"22000 Ten Davis Road Enter at 10 Davis Rd and Lon Davis RdParma, ID 83660"
https://www.wedding-spot.com/venue/7776/lodge-at-ironwoods/,Lodge at Ironwoods,913-663-9153,Award winner; Indoor and outdoor spaces; BYO; Award winner; Indoor and outdoor spaces; BYO,Accommodates up to 300 guests,"14701 Mission Road Leawood, KS 66224"
https://www.wedding-spot.com/venue/10079/cottonwood-guest-ranch/,Cottonwood Guest Ranch,775-275-0593,BYO; BYO,Accommodates up to 300 guests,"HC 62 Box 1300, ONeil Route Wells, NV 89835"
https://www.wedding-spot.com/venue/2332/the-springs-event-venue/,THE SPRINGS Event Venue,281-881-7175,Award winner; Indoor and outdoor spaces; Award winner; Indoor and outdoor spaces,Accommodates up to 320 guests,"12612 Malcomson Road Houston, TX 77070"
https://www.wedding-spot.com/venue/11801/the-brick-room/,The Brick Room,385-309-3094,Award winner; BYO; Valet parking; Award winner; BYO; Valet parking,Accommodates up to 200 guests,"78 Center Street #100 Provo, UT 84601"
https://www.wedding-spot.com/venue/10524/sheyenne-riverbend-farm/,Sheyenne Riverbend Farm,N/A,Accommodation offered; Indoor and outdoor spaces; BYO; Accommodation offered; Indoor and outdoor spaces; BYO,Accommodates up to 400 guests,"3716 117th Avenue SE Valley City, ND 58072"
https://www.wedding-spot.com/venue/5101/house-of-sea-and-sun/,House of Sea and Sun,904-461-1716,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 200 guests,"2 B Street St Augustine Beach, FL 32080"
https://www.wedding-spot.com/venue/10627/alta-peruvian-lodge/,Alta Peruvian Lodge,800-453-8488,Award winner; Indoor and outdoor spaces; BYO; Award winner; Indoor and outdoor spaces; BYO,Accommodates up to 200 guests,"10000 Little Cottonwood Canyon Road Alta, UT 84092"
https://www.wedding-spot.com/venue/10922/red-o-restaurant-newport-beach/,"Red O Restaurant, Newport Beach",310-498-7850,Rentals included; Valet parking; Rentals included; Valet parking,Accommodates up to 80 guests,"Fashion Island  143 Newport Center DriveNewport Beach, CA 92660"
https://www.wedding-spot.com/venue/5151/heritage-hotel/,Heritage Hotel,203-267-2622,Indoor and outdoor spaces; Upgraded rentals included; Rentals included; Indoor and outdoor spaces; Upgraded rentals included; Rentals included,Accommodates up to 200 guests,"522 Heritage Road Southbury, CT 06488"
https://www.wedding-spot.com/venue/14386/hawthorn-hills-ranch/,Hawthorn Hills Ranch,940-600-7838,Indoor and outdoor spaces; BYO; Upgraded rentals included; Indoor and outdoor spaces; BYO; Upgraded rentals included,Accommodates up to 400 guests,"10340 Jackson Road Krum, TX 76249"
https://www.wedding-spot.com/venue/1701/cordiano-winery/,Cordiano Winery,858-722-6491,Valet parking; Valet parking,Accommodates up to 150 guests,"15732 Highland Valley Road Escondido, CA 92025"
https://www.wedding-spot.com/venue/16675/the-westin-anaheim-resort/,The Westin Anaheim Resort,657-373-3643,Indoor and outdoor spaces; Rentals included; Indoor and outdoor spaces; Rentals included,Accommodates up to 1000 guests,"1030 W Katella Avenue Anaheim, CA 92802"
https://www.wedding-spot.com/venue/7763/the-cliffs-at-mountain-park/,The Cliffs at Mountain Park,N/A,Upgraded rentals included; Valet parking; Upgraded rentals included; Valet parking,Accommodates up to 225 guests,"4050 Highway 11 Marietta, SC 29661"
https://www.wedding-spot.com/venue/7094/jackson-hole-golf-tennis-club/,Jackson Hole Golf & Tennis Club,N/A,Rentals included; Valet parking; Rentals included; Valet parking,Accommodates up to 200 guests,"5000 Spring Gulch Road Jackson, WY 83001"
https://www.wedding-spot.com/venue/4047/superstition-manor-wedding-event-center/,Superstition Manor Wedding & Event Center,N/A,Indoor and outdoor spaces; BYO; Rentals included; Indoor and outdoor spaces; BYO; Rentals included,Accommodates up to 250 guests,"1220 N. Signal Butte Rd. Mesa, AZ 85207"
https://www.wedding-spot.com/venue/5423/heritage-park-village/,Heritage Park Village,904-259-7275,Valet parking; Valet parking,Accommodates up to 500 guests,"102 South Lowder Street Macclenny, FL 32063"
https://www.wedding-spot.com/venue/11433/serene-view-farm-bed-breakfast/,Serene View Farm Bed & Breakfast,570-478-2477,BYO; BYO,Accommodates up to 125 guests,"80 Engle Mill Lane Williamsport, PA 17701"
https://www.wedding-spot.com/venue/14742/ballroom-at-the-anchorage-senior-center/,Ballroom at the Anchorage Senior Center,907-770-2005,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 200 guests,"1300 East 19th Avenue Anchorage, AK 99501"
https://www.wedding-spot.com/venue/9232/burr-mansion/,Burr Mansion,203-259-1598,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 200 guests,"739 Old Post Road Fairfield, CT 06824"
https://www.wedding-spot.com/venue/3005/royal-st-augustine-golf-country-club/,Royal St. Augustine Golf & Country Club,904-824-4653,Indoor and outdoor spaces; Valet parking; Indoor and outdoor spaces; Valet parking,Accommodates up to 100 guests,"301 Royal Street Augustine Parkway St. Augustine, FL 32084"
https://www.wedding-spot.com/venue/15998/waterfall-lodge-retreat/,Waterfall Lodge & Retreat,N/A,Accommodation offered; Indoor and outdoor spaces; BYO; Accommodation offered; Indoor and outdoor spaces; BYO,Accommodates up to 150 guests,"NA Ben Lomond, CA 95005"
https://www.wedding-spot.com/venue/6912/aspen-ridge-ranch/,Aspen Ridge Ranch,917-547-0519,BYO; BYO,Accommodates up to 200 guests,"144 Fox Road Red Lodge, MT 59068"
https://www.wedding-spot.com/venue/9599/coral-sands-resort-and-seaside-cottages/,Coral Sands Resort and Seaside Cottages,386-441-1831,Accommodation offered; BYO; Accommodation offered; BYO,Accommodates up to 200 guests,"1009 Ocean Shore Boulevard Ormond Beach, FL 32176"
https://www.wedding-spot.com/venue/2500/hotel-tampa-riverwalk-a-hilton-hotel/,"Hotel Tampa Riverwalk, a Hilton Hotel",813-223-2222,Rentals included; Valet parking; Rentals included; Valet parking,Accommodates up to 350 guests,"200 North Ashley Drive Tampa, FL 33602"
https://www.wedding-spot.com/venue/3021/louis-a-stelzer-county-park/,Louis A. Stelzer County Park,877-565-3600,BYO; Valet parking; BYO; Valet parking,Accommodates up to 75 guests,"11470 Wildcat Canyon Road Lakeside, CA 92040"
https://www.wedding-spot.com/venue/262/bardessono/,Bardessono,707-204-6024,Indoor and outdoor spaces; Rentals included; Valet parking; Indoor and outdoor spaces; Rentals included; Valet parking,Accommodates up to 100 guests,"6526 Yount Street Yountville, CA 94599"
https://www.wedding-spot.com/venue/10998/sunriver-resort/,Sunriver Resort,541-593-3768,Accommodation offered; Indoor and outdoor spaces; Rentals included; Accommodation offered; Indoor and outdoor spaces; Rentals included,Accommodates up to 350 guests,"57081 Meadow Rd Sunriver, OR 97707"
https://www.wedding-spot.com/venue/9822/the-terrace-at-willow-glen/,The Terrace At Willow Glen,408-838-3485,Indoor and outdoor spaces; Rentals included; Valet parking; Indoor and outdoor spaces; Rentals included; Valet parking,Accommodates up to 400 guests,"2125 Canoas Garden Ave  San José, CA 95125"
https://www.wedding-spot.com/venue/1956/catta-verdera-country-club/,Catta Verdera Country Club,916-645-6722,Indoor and outdoor spaces; Upgraded rentals included; Rentals included; Indoor and outdoor spaces; Upgraded rentals included; Rentals included,Accommodates up to 200 guests,"1111 Catta Verdera Lincoln, CA 95648"
https://www.wedding-spot.com/venue/12603/lodge-at-marconi/,Lodge at Marconi,N/A,Indoor and outdoor spaces; Valet parking; Indoor and outdoor spaces; Valet parking,Accommodates up to 250 guests,"18500 CA-1 Marshall, CA 94940"
https://www.wedding-spot.com/venue/12585/rush-creek-lodge/,Rush Creek Lodge,209-379-2373,Accommodation offered; Indoor and outdoor spaces; Rentals included; Accommodation offered; Indoor and outdoor spaces; Rentals included,Accommodates up to 200 guests,"34001 CA-120 Groveland, CA 95321"
https://www.wedding-spot.com/venue/737/hartley-farms/,Hartley Farms,805-444-2146,BYO; Rentals included; Valet parking; BYO; Rentals included; Valet parking,Accommodates up to 300 guests,"6770 Estrella Road San Miguel, CA 93451"
https://www.wedding-spot.com/venue/12948/applewood-inn-and-spa/,Applewood Inn and Spa,800-555-8509,Indoor and outdoor spaces; Valet parking; Indoor and outdoor spaces; Valet parking,Accommodates up to 70 guests,"13555 CA-116 Guerneville, CA 95446"
